TYPE	PACKAGE	CHAR_KEY	SELF_KEY	NAME	HINT	LINE
SKILL	guozhan	gz_re_xushu	gzzhuhai	诛害		431504
SKILL	guozhan	gz_re_xushu	gzpozhen	破阵		431573
SKILL	guozhan	gz_re_xushu	gzjiancai	荐才		431639
CHAR	guozhan	gz_wujing	gz_wujing	gz_wujing	wu	431712
SKILL	guozhan	gz_wujing	donggui	调归		431714
SKILL	guozhan	gz_wujing	fengyang	风扬		431774
CHAR	guozhan	gz_yanbaihu	gz_yanbaihu	gz_yanbaihu	qun	431827
SKILL	guozhan	gz_yanbaihu	gzzhidao	雉盗		431829
SKILL	guozhan	gz_yanbaihu	gzyjili	寄篱		431855
CHAR	guozhan	gz_xuyou	gz_xuyou	gz_xuyou	wei	431912
SKILL	guozhan	gz_xuyou	gzchenglve	成略		431914
SKILL	guozhan	gz_xuyou	gzshicai	恃才		431980
CHAR	guozhan	gz_xiahouba	gz_xiahouba	gz_xiahouba	shu	432004
SKILL	guozhan	gz_xiahouba	gzbaolie	豹烈		432006
CHAR	guozhan	gz_panjun	gz_panjun	gz_panjun	wu	432084
SKILL	guozhan	gz_panjun	gzcongcha	聪察		432086
SKILL	guozhan	gz_panjun	xinfu_gongqing			432146
CHAR	guozhan	gz_huangzu	gz_huangzu	gz_huangzu	qun	432149
SKILL	guozhan	gz_huangzu	gzxishe	袭射		432151
CHAR	guozhan	gz_zhugeke	gz_zhugeke	gz_zhugeke	wu	432227
SKILL	guozhan	gz_zhugeke	aocai			432229
SKILL	guozhan	gz_zhugeke	gzduwu	黩武		432232
CHAR	guozhan	gz_wenqin	gz_wenqin	gz_wenqin	wei	432369
SKILL	guozhan	gz_wenqin	gzjinfa	矜伐		432371
CHAR	guozhan	gz_xf_sufei	gz_xf_sufei	gz_xf_sufei	wu	432445
SKILL	guozhan	gz_xf_sufei	gzlianpian	联翩		432447
CHAR	guozhan	gz_liuba	gz_liuba	gz_liuba	shu	432546
SKILL	guozhan	gz_liuba	gztongduo	统度		432548
SKILL	guozhan	gz_liuba	qingyin	清隐		432589
CHAR	guozhan	gz_pengyang	gz_pengyang	gz_pengyang	shu	432691
SKILL	guozhan	gz_pengyang	gztongling	通令		432693
SKILL	guozhan	gz_pengyang	gzjinyu	近谀		432771
CHAR	guozhan	gz_zhuling	gz_zhuling	gz_zhuling	wei	432854
SKILL	guozhan	gz_zhuling	gzjuejue	决绝		432856
SKILL	guozhan	gz_zhuling	gzfangyuan	方圆		432947
CHAR	guozhan	gz_wangyi	gz_wangyi	gz_wangyi	wei	433044
SKILL	guozhan	gz_wangyi	zhenlie			433046
SKILL	guozhan	gz_wangyi	miji			433049
CHAR	guozhan	gz_wangji	gz_wangji	gz_wangji	wei	433052
SKILL	guozhan	gz_wangji	fakeqizhi	奇制		433054
SKILL	guozhan	gz_wangji	fakejinqu	进趋		433103
CHAR	guozhan	gz_xurong	gz_xurong	gz_xurong	qun	433137
SKILL	guozhan	gz_xurong	gzxionghuo	凶镬		433139
CHAR	guozhan	gz_xianglang	gz_xianglang	gz_xianglang	shu	433223
SKILL	guozhan	gz_xianglang	gzkanji	勘集		433225
SKILL	guozhan	gz_xianglang	dcqianzheng			433282
CHAR	guozhan	gz_tengyin	gz_tengyin	gz_tengyin	wu	433285
SKILL	guozhan	gz_tengyin	gzchenjian	陈见		433287
SKILL	guozhan	gz_tengyin	gzxixiu	皙秀		433415
CHAR	guozhan	gz_re_panshu	gz_re_panshu	gz_re_panshu	wu	433475
SKILL	guozhan	gz_re_panshu	zhiren			433477
SKILL	guozhan	gz_re_panshu	gzyaner	燕尔		433480
CHAR	guozhan	gz_maliang	gz_maliang	gz_maliang	shu	433493
SKILL	guozhan	gz_maliang	xiemu			433495
SKILL	guozhan	gz_maliang	naman			433498
CHAR	guozhan	gz_caozhen	gz_caozhen	gz_caozhen	wei	433501
SKILL	guozhan	gz_caozhen	gzsidi	司敌		433503
CHAR	guozhan	gz_bulianshi	gz_bulianshi	gz_bulianshi	wu	433691
SKILL	guozhan	gz_bulianshi	old_anxu			433693
SKILL	guozhan	gz_bulianshi	zhuiyi			433696
CHAR	guozhan	gz_mazhong	gz_mazhong	gz_mazhong	shu	433699
SKILL	guozhan	gz_mazhong	twfuman			433701
CHAR	guozhan	gz_ol_lisu	gz_ol_lisu	李肃	qun	433704
SKILL	guozhan	gz_ol_lisu	qiaoyan			433706
SKILL	guozhan	gz_ol_lisu	xianzhu			433709
CHAR	guozhan	gz_jun_liubei	gz_jun_liubei	君刘备	shu	433712
SKILL	guozhan	gz_jun_liubei	zhangwu	章武		433714
SKILL	guozhan	gz_jun_liubei	jizhao	激诏		433845
SKILL	guozhan	gz_jun_liubei	shouyue	授钺		433905
CHAR	guozhan	gz_jun_zhangjiao	gz_jun_zhangjiao	君张角	qun	433927
SKILL	guozhan	gz_jun_zhangjiao	wuxin	悟心		433929
SKILL	guozhan	gz_jun_zhangjiao	hongfa	弘法		433966
SKILL	guozhan	gz_jun_zhangjiao	wendao	问道		434023
CHAR	guozhan	gz_jun_sunquan	gz_jun_sunquan	君孙权	wu	434094
SKILL	guozhan	gz_jun_sunquan	jiahe	嘉禾		434096
SKILL	guozhan	gz_jun_sunquan	lianzi	敛资		434118
SKILL	guozhan	gz_jun_sunquan	jubao	聚宝		434192
CHAR	guozhan	gz_lingcao	gz_lingcao	gz_lingcao	wu	434243
SKILL	guozhan	gz_lingcao	gzdujin	独进		434245
CHAR	guozhan	gz_lifeng	gz_lifeng	gz_lifeng	shu	434292
SKILL	guozhan	gz_lifeng	tunchu			434294
SKILL	guozhan	gz_lifeng	shuliang			434297
CHAR	guozhan	gz_beimihu	gz_beimihu	gz_beimihu	qun	434300
SKILL	guozhan	gz_beimihu	gzguishu	鬼术		434302
SKILL	guozhan	gz_beimihu	gzyuanyu	远域		434376
CHAR	guozhan	gz_jianggan	gz_jianggan	gz_jianggan	wei	434409
SKILL	guozhan	gz_jianggan	weicheng			434411
SKILL	guozhan	gz_jianggan	daoshu			434414
CHAR	guozhan	gz_mb_luxun	gz_mb_luxun	手杀陆逊	wu	434417
SKILL	guozhan	gz_mb_luxun	gz_mb_qianxun	谦逊		434419
SKILL	guozhan	gz_mb_luxun	gz_mb_duoshi	度势		434498
CHAR	guozhan	gz_huaxin	gz_huaxin	gz_huaxin	wei	434627
SKILL	guozhan	gz_huaxin	wanggui			434629
SKILL	guozhan	gz_huaxin	fakexibing	息兵		434632
CHAR	guozhan	gz_luyusheng	gz_luyusheng	gz_luyusheng	wu	434722
SKILL	guozhan	gz_luyusheng	fakezhente	贞特		434724
SKILL	guozhan	gz_luyusheng	fakezhiwei	至微		434741
CHAR	guozhan	gz_zongyu	gz_zongyu	gz_zongyu	shu	434887
SKILL	guozhan	gz_zongyu	zyqiao			434889
SKILL	guozhan	gz_zongyu	gzchengshang	承赏		434892
CHAR	guozhan	gz_miheng	gz_miheng	祢衡	qun	434945
SKILL	guozhan	gz_miheng	fakekuangcai	狂才		434947
SKILL	guozhan	gz_miheng	gzshejian	舌箭		434962
CHAR	guozhan	gz_fengxi	gz_fengxi	gz_fengxi	wu	435066
SKILL	guozhan	gz_fengxi	gzyusui	玉碎		435068
SKILL	guozhan	gz_fengxi	gzboyan	驳言		435133
CHAR	guozhan	gz_dengzhi	gz_dengzhi	邓芝	shu	435241
SKILL	guozhan	gz_dengzhi	gzjianliang	简亮		435243
SKILL	guozhan	gz_dengzhi	gzweimeng	危盟		435288
CHAR	guozhan	gz_re_nanhualaoxian	gz_re_nanhualaoxian	gz_re_nanhualaoxian	qun	435365
SKILL	guozhan	gz_re_nanhualaoxian	gzgongxiu	共修		435367
SKILL	guozhan	gz_re_nanhualaoxian	gztaidan	太丹		435384
SKILL	guozhan	gz_re_nanhualaoxian	gzjinghe_new	经合		435401
CHAR	guozhan	gz_zhouyi	gz_zhouyi	gz_zhouyi	wu	435450
SKILL	guozhan	gz_zhouyi	gzzhukou	逐寇		435452
SKILL	guozhan	gz_zhouyi	gzduannian	断念		435482
SKILL	guozhan	gz_zhouyi	gzlianyou	莲佑		435520
CHAR	guozhan	gz_re_xunchen	gz_re_xunchen	gz_re_xunchen	qun	435549
SKILL	guozhan	gz_re_xunchen	gzfenglve	锋略		435551
SKILL	guozhan	gz_re_xunchen	gzanyong	暗涌		435644
CHAR	guozhan	gz_lvlingqi	gz_lvlingqi	gz_lvlingqi	qun	435688
SKILL	guozhan	gz_lvlingqi	guowu			435690
SKILL	guozhan	gz_lvlingqi	gzshenwei	神威		435693
SKILL	guozhan	gz_lvlingqi	gzzhuangrong	妆戎		435718
CHAR	guozhan	gz_dc_yanghu	gz_dc_yanghu	gz_dc_yanghu	wei	435743
SKILL	guozhan	gz_dc_yanghu	gzdeshao	德劭		435745
SKILL	guozhan	gz_dc_yanghu	gzmingfa	明伐		435784
CHAR	guozhan	gz_jun_caocao	gz_jun_caocao	君曹操	wei	435831
SKILL	guozhan	gz_jun_caocao	jianan	建安		435833
SKILL	guozhan	gz_jun_caocao	huibian	挥鞭		435854
SKILL	guozhan	gz_jun_caocao	gzzongyu	总御		435914
CHAR	guozhan	gz_liaohua	gz_liaohua	gz_liaohua	shu	436041
SKILL	guozhan	gz_liaohua	gzdangxian	当先		436043
CHAR	guozhan	gz_zhugejin	gz_zhugejin	gz_zhugejin	wu	436096
SKILL	guozhan	gz_zhugejin	gzhuanshi	缓释		436098
SKILL	guozhan	gz_zhugejin	gzhongyuan	弘援		436169
SKILL	guozhan	gz_zhugejin	gzmingzhe	明哲		436237
CHAR	guozhan	gz_yangxiu	gz_yangxiu	gz_yangxiu	wei	436277
SKILL	guozhan	gz_yangxiu	gzdanlao			436279
SKILL	guozhan	gz_yangxiu	gzjilei			436292
CHAR	guozhan	gz_zumao	gz_zumao	gz_zumao	wu	436339
SKILL	guozhan	gz_zumao	yinbing			436341
SKILL	guozhan	gz_zumao	juedi			436344
CHAR	guozhan	gz_fuwan	gz_fuwan	gz_fuwan	qun	436347
SKILL	guozhan	gz_fuwan	gzmoukui	谋溃		436349
CHAR	guozhan	gz_chendao	gz_chendao	gz_chendao	shu	436419
SKILL	guozhan	gz_chendao	drlt_wanglie			436421
CHAR	guozhan	gz_tw_tianyu	gz_tw_tianyu	gz_tw_tianyu	wei	436424
SKILL	guozhan	gz_tw_tianyu	gzzhenxi	震袭		436426
SKILL	guozhan	gz_tw_tianyu	gzjiansu	俭素		436552
CHAR	guozhan	gz_tw_liufuren	gz_tw_liufuren	gz_tw_liufuren	qun	436662
SKILL	guozhan	gz_tw_liufuren	gzzhuidu	追妒		436664
SKILL	guozhan	gz_tw_liufuren	gzshigong	示恭		436726
CHAR	guozhan	gz_old_huaxiong	gz_old_huaxiong	华雄	qun	436808
SKILL	guozhan	gz_old_huaxiong	gzyaowu	耀武		436810
SKILL	guozhan	gz_old_huaxiong	gzshiyong	恃勇		436867
CHAR	guozhan	gz_tw_xiahoushang	gz_tw_xiahoushang	gz_tw_xiahoushang	wei	436896
SKILL	guozhan	gz_tw_xiahoushang	gztanfeng	探锋		436898
CHAR	guozhan	gz_xf_huangquan	gz_xf_huangquan	gz_xf_huangquan	wei	437003
SKILL	guozhan	gz_xf_huangquan	gzdianhu	点虎		437005
SKILL	guozhan	gz_xf_huangquan	gzjianji	谏计		437066
CHAR	guozhan	gz_guohuai	gz_guohuai	gz_guohuai	wei	437101
SKILL	guozhan	gz_guohuai	gzduanshi	断势		437103
SKILL	guozhan	gz_guohuai	gzjingce	精策		437156
CHAR	guozhan	gz_guanqiujian	gz_guanqiujian	gz_guanqiujian	wei	437203
SKILL	guozhan	gz_guanqiujian	gzzhengrong	征荣		437205
SKILL	guozhan	gz_guanqiujian	gzhongju	鸿举		437249
CHAR	guozhan	gz_zhujun	gz_zhujun	gz_zhujun	qun	437307
SKILL	guozhan	gz_zhujun	gzgongjian	攻坚		437309
SKILL	guozhan	gz_zhujun	gzkuimang	溃蟒		437428
CHAR	guozhan	gz_chengong	gz_chengong	gz_chengong	qun	437451
SKILL	guozhan	gz_chengong	gzyinpan	引叛		437453
SKILL	guozhan	gz_chengong	gzxingmou	兴谋		437543
CHAR	guozhan	gz_re_xugong	gz_re_xugong	gz_re_xugong	wu	437563
SKILL	guozhan	gz_re_xugong	gzbiaozhao	表召		437565
SKILL	guozhan	gz_re_xugong	gzyechou	业仇		437634
CHAR	guozhan	gz_key_ushio	gz_key_ushio	冈崎汐	key	437720
SKILL	guozhan	gz_key_ushio	ushio_huanxin	幻心		437722
SKILL	guozhan	gz_key_ushio	ushio_xilv	汐旅		437753
CHAR	guozhan	gz_wangling	gz_wangling	王凌	wei	437767
SKILL	guozhan	gz_wangling	fakemibei	秘备		437769
CHAR	guozhan	gz_yanyan	gz_yanyan	gz_yanyan	shu	437934
SKILL	guozhan	gz_yanyan	fakejuzhan	拒战		437936
CHAR	guozhan	gz_xin_zhuran	gz_xin_zhuran	朱然	wu	438039
SKILL	guozhan	gz_xin_zhuran	fakedanshou	胆守		438041
CHAR	guozhan	gz_gaoshun	gz_gaoshun	gz_gaoshun	qun	438152
SKILL	guozhan	gz_gaoshun	fakexunxi	迅析		438154
SKILL	guozhan	gz_gaoshun	fakehuanjia	擐甲		438175
CHAR	guozhan	gz_re_xusheng	gz_re_xusheng	界徐盛	wu	438411
SKILL	guozhan	gz_re_xusheng	repojun			438413
CHAR	guozhan	gz_ol_zhonghui	gz_ol_zhonghui	OL钟会	wei	438416
SKILL	guozhan	gz_ol_zhonghui	gz_ol_quanji	权计		438418
SKILL	guozhan	gz_ol_zhonghui	gz_ol_paiyi	排异		438484
SKILL	guozhan	gz_ol_zhonghui	gz_yaopan	邀叛		438553
CHAR	guozhan	gz_ol_wuyi	gz_ol_wuyi	OL吴懿	shu	438637
SKILL	guozhan	gz_ol_wuyi	gz_ol_benxi	奔袭		438639
SKILL	guozhan	gz_ol_wuyi	gz_ol_zhuanzheng	转征		438676
CHAR	guozhan	gz_chengpu	gz_chengpu	OL程普	wu	438734
SKILL	guozhan	gz_chengpu	gz_ol_daohuo	蹈火		438736
SKILL	guozhan	gz_chengpu	gz_ol_chunlao	醇醪		438838
CHAR	guozhan	gz_ol_xuyou	gz_ol_xuyou	OL许攸	qun	438931
SKILL	guozhan	gz_ol_xuyou	gz_ol_chenglve	成略		438933
SKILL	guozhan	gz_ol_xuyou	gz_ol_fushi	附势		439073
CHAR	guozhan	gz_luzhi	gz_luzhi	鲁芝	wei	439112
SKILL	guozhan	gz_luzhi	gz_qingzhong	清忠		439114
SKILL	guozhan	gz_luzhi	gz_weijing	卫境		439176
CHAR	guozhan	gz_ol_wangrong	gz_ol_wangrong	王荣	qun	439275
SKILL	guozhan	gz_ol_wangrong	olfengzi			439277
SKILL	guozhan	gz_ol_wangrong	oljizhan			439280
SKILL	guozhan	gz_ol_wangrong	olfusong			439283
CHAR	guozhan	gz_re_lvbu	gz_re_lvbu	gz_re_lvbu	qun	439286
SKILL	guozhan	gz_re_lvbu	wushuang			439288
SKILL	guozhan	gz_re_lvbu	new_liyu			439291
CHAR	guozhan	gz_mayunlu	gz_mayunlu	gz_mayunlu	shu	439294
SKILL	guozhan	gz_mayunlu	gz_mashu	马术		439296
SKILL	guozhan	gz_mayunlu	gzfengpo	凤魄		439308
CHAR	guozhan	gz_re_lidian	gz_re_lidian	gz_re_lidian	wei	439354
SKILL	guozhan	gz_re_lidian	xunxun			439356
SKILL	guozhan	gz_re_lidian	wangxi			439359
CHAR	guozhan	gz_zangba	gz_zangba	gz_zangba	wei	439362
SKILL	guozhan	gz_zangba	gz_hengjiang	横江		439364
CHAR	guozhan	gz_madai	gz_madai	gz_madai	shu	439443
SKILL	guozhan	gz_madai	gz_md_mashu			439445
SKILL	guozhan	gz_madai	qianxi			439452
CHAR	guozhan	gz_mifuren	gz_mifuren	gz_mifuren	shu	439455
SKILL	guozhan	gz_mifuren	gz_guixiu	闺秀		439457
SKILL	guozhan	gz_mifuren	gz_cunsi	存嗣		439484
CHAR	guozhan	gz_sunce	gz_sunce	gz_sunce	wu	439552
SKILL	guozhan	gz_sunce	jiang			439554
SKILL	guozhan	gz_sunce	yingyang	鹰扬		439557
SKILL	guozhan	gz_sunce	baka_hunshang	魂殇		439638
CHAR	guozhan	gz_chendong	gz_chendong	gz_chendong	wu	439687
SKILL	guozhan	gz_chendong	duanxie			439689
SKILL	guozhan	gz_chendong	fake_fenming	奋命		439692
CHAR	guozhan	gz_sp_dongzhuo	gz_sp_dongzhuo	gz_sp_dongzhuo	qun	439730
SKILL	guozhan	gz_sp_dongzhuo	hengzheng			439732
SKILL	guozhan	gz_sp_dongzhuo	fake_baoling	暴凌		439735
CHAR	guozhan	gz_zhangren	gz_zhangren	gz_zhangren	qun	439757
SKILL	guozhan	gz_zhangren	chuanxin			439759
SKILL	guozhan	gz_zhangren	gz_fengshi	锋矢		439762
CHAR	guozhan	gz_shen_zhaoyun	gz_shen_zhaoyun	神赵云	shen	439786
SKILL	guozhan	gz_shen_zhaoyun	gz_juejing	绝境		439788
SKILL	guozhan	gz_shen_zhaoyun	gz_longhun	龙魂		439827
CHAR	guozhan	gz_shen_guanyu	gz_shen_guanyu	神关羽	shen	440060
SKILL	guozhan	gz_shen_guanyu	gz_wushen	武神		440062
SKILL	guozhan	gz_shen_guanyu	gz_wuhun	()		440122
CHAR	guozhan	gz_shen_lvmeng	gz_shen_lvmeng	神吕蒙	shen	440175
SKILL	guozhan	gz_shen_lvmeng	gz_shelie	涉猎		440177
SKILL	guozhan	gz_shen_lvmeng	gz_gongxin	攻心		440243
CHAR	guozhan	gz_shen_lvbu	gz_shen_lvbu	神吕布	shen	440312
SKILL	guozhan	gz_shen_lvbu	gz_wuqian	无前		440314
SKILL	guozhan	gz_shen_lvbu	gz_shenfen	神愤		440443
CHAR	guozhan	gz_shen_caocao	gz_shen_caocao	神曹操	shen	440500
SKILL	guozhan	gz_shen_caocao	gz_guixin	归心		440502
SKILL	guozhan	gz_shen_caocao	gz_feiying	飞影		440523
CHAR	guozhan	gz_shen_zhouyu	gz_shen_zhouyu	神周瑜	shen	440535
SKILL	guozhan	gz_shen_zhouyu	gz_qinyin	琴音		440537
SKILL	guozhan	gz_shen_zhouyu	gz_yeyan	业炎		440623
CHAR	guozhan	gz_shen_simayi	gz_shen_simayi	神司马懿	shen	440654
SKILL	guozhan	gz_shen_simayi	gz_jilve	极略		440656
SKILL	guozhan	gz_shen_simayi	gz_lianpo	连破		440734
CHAR	guozhan	gz_shen_luxun	gz_shen_luxun	神陆逊	shen	440752
SKILL	guozhan	gz_shen_luxun	gz_junlve	军略		440754
SKILL	guozhan	gz_shen_luxun	gz_cuike	摧克		440780
SKILL	guozhan	gz_shen_luxun	gz_zhanhuo	绽火		440814
CHAR	guozhan	gz_shen_ganning	gz_shen_ganning	神甘宁	shen	440897
SKILL	guozhan	gz_shen_ganning	gz_poxi	魄袭		440899
SKILL	guozhan	gz_shen_ganning	gz_gn_jieying	劫营		440907
CHAR	guozhan	gz_shen_zhangliao	gz_shen_zhangliao	神张辽	shen	441075
SKILL	guozhan	gz_shen_zhangliao	gz_duorui	夺锐		441077
SKILL	guozhan	gz_shen_zhangliao	gz_zhiti	止啼		441210
CHAR	guozhan	gz_shen_liubei	gz_shen_liubei	神刘备	shen	441235
SKILL	guozhan	gz_shen_liubei	gz_longnu	龙怒		441237
SKILL	guozhan	gz_shen_liubei	gz_jieying	结营		441354
CHAR	guozhan	gz_shen_zhugeliang	gz_shen_zhugeliang	神诸葛亮	shen	441439
SKILL	guozhan	gz_shen_zhugeliang	gz_qixing	七星		441441
SKILL	guozhan	gz_shen_zhugeliang	gz_kuangfeng	狂风		441557
SKILL	guozhan	gz_shen_zhugeliang	gz_dawu	大雾		441667
CHAR	guozhan	gz_zhugedan	gz_zhugedan	诸葛诞	ye	441802
SKILL	guozhan	gz_zhugedan	gz_gongao	功獒		441804
CHAR	guozhan	gz_pot_weiyan	gz_pot_weiyan	魏延	ye	441834
SKILL	guozhan	gz_pot_weiyan	gz_new_kuanggu	狂骨		441836
CHAR	guozhan	gz_sb_lvbu	gz_sb_lvbu	吕布	ye	441869
SKILL	guozhan	gz_sb_lvbu	gz_wuchang	无常		441871
SKILL	guozhan	gz_sb_lvbu	gz_liyu	利驭		442007
CHAR	guozhan	gz_yl_yuanshu	gz_yl_yuanshu	袁术	ye	442088
SKILL	guozhan	gz_yl_yuanshu	gz_new_yongsi	庸肆		442090
SKILL	guozhan	gz_yl_yuanshu	gz_new_weidi	伪帝		442150
CHAR	guozhan	gz_jsrg_liuyan	gz_jsrg_liuyan	刘焉	ye	442233
SKILL	guozhan	gz_jsrg_liuyan	gz_tushe	图射		442235
SKILL	guozhan	gz_jsrg_liuyan	gz_limu	立牧		442259
CHAR	guozhan	gz_yangwan	gz_yangwan	gz_yangwan	shu	442353
SKILL	guozhan	gz_yangwan	gzyouyan	诱言		442355
SKILL	guozhan	gz_yangwan	gzzhuihuan	追还		442420
CHAR	guozhan	gz_shichangshi	gz_shichangshi	十常侍	qun	442517
SKILL	guozhan	gz_shichangshi	gz_danggu	党锢		442519
SKILL	guozhan	gz_shichangshi	gz_mowang	殁亡		442654
CHAR	guozhan	gz_scs_zhangrang	gz_scs_zhangrang	gz_scs_zhangrang	qun	442777
SKILL	guozhan	gz_scs_zhangrang	gz_taoluan	滔乱		442779
CHAR	guozhan	gz_scs_zhaozhong	gz_scs_zhaozhong	gz_scs_zhaozhong	qun	442852
SKILL	guozhan	gz_scs_zhaozhong	gz_chiyan	鸱咽		442854
CHAR	guozhan	gz_scs_sunzhang	gz_scs_sunzhang	gz_scs_sunzhang	qun	442952
SKILL	guozhan	gz_scs_sunzhang	gz_zimou	自谋		442954
CHAR	guozhan	gz_scs_bilan	gz_scs_bilan	gz_scs_bilan	qun	442995
SKILL	guozhan	gz_scs_bilan	gz_picai	庀材		442997
CHAR	guozhan	gz_scs_xiayun	gz_scs_xiayun	gz_scs_xiayun	qun	443063
SKILL	guozhan	gz_scs_xiayun	gz_yaozhuo	谣诼		443065
CHAR	guozhan	gz_scs_hankui	gz_scs_hankui	gz_scs_hankui	qun	443148
SKILL	guozhan	gz_scs_hankui	gz_xiaolu	宵赂		443150
CHAR	guozhan	gz_scs_lisong	gz_scs_lisong	gz_scs_lisong	qun	443222
SKILL	guozhan	gz_scs_lisong	gz_kuiji	窥机		443224
CHAR	guozhan	gz_scs_duangui	gz_scs_duangui	gz_scs_duangui	qun	443312
SKILL	guozhan	gz_scs_duangui	gz_chihe	叱吓		443314
CHAR	guozhan	gz_scs_guosheng	gz_scs_guosheng	gz_scs_guosheng	qun	443358
SKILL	guozhan	gz_scs_guosheng	gz_niqu	逆取		443360
CHAR	guozhan	gz_scs_gaowang	gz_scs_gaowang	gz_scs_gaowang	qun	443384
SKILL	guozhan	gz_scs_gaowang	gz_miaoyu	妙语		443386
CHAR	guozhan	gz_gaolan	gz_gaolan	高览	qun	443426
SKILL	guozhan	gz_gaolan	gz_jungong	峻攻		443428
SKILL	guozhan	gz_gaolan	gz_dengli	等力		443483
CHAR	guozhan	gz_caoang	gz_caoang	曹昂	wei	443524
SKILL	guozhan	gz_caoang	kaikang			443526
CHAR	guozhan	gz_zhangxingcai	gz_zhangxingcai	张星彩	shu	443529
SKILL	guozhan	gz_zhangxingcai	shenxian			443531
SKILL	guozhan	gz_zhangxingcai	gz_qiangwu	枪舞		443534
CHAR	guozhan	gz_quyi	gz_quyi	麴义	qun	443631
SKILL	guozhan	gz_quyi	fuqi			443633
SKILL	guozhan	gz_quyi	jiaozi			443636
CHAR	guozhan	gz_ws_caoying	gz_ws_caoying	曹婴	wei	443639
SKILL	guozhan	gz_ws_caoying	gz_lingren	凌人		443641
SKILL	guozhan	gz_ws_caoying	gz_fujian	伏间		443700
CHAR	guozhan	gz_ws_guansuo	gz_ws_guansuo	关索	shu	443734
SKILL	guozhan	gz_ws_guansuo	gz_zhengnan	征南		443736
CHAR	guozhan	gz_zhangxuan	gz_zhangxuan	张嫙	wu	443771
SKILL	guozhan	gz_zhangxuan	gz_tongli	同礼		443773
SKILL	guozhan	gz_zhangxuan	gz_shezang	奢葬		443826
CHAR	guozhan	gz_zhangyao	gz_zhangyao	张媱	wu	443850
SKILL	guozhan	gz_zhangyao	gz_yuanyu	怨语		443852
SKILL	guozhan	gz_zhangyao	gz_xiyan	夕颜		443897
CHAR	guozhan	gz_guanyinping	gz_guanyinping	关银屏	shu	443981
SKILL	guozhan	gz_guanyinping	xueji			443983
SKILL	guozhan	gz_guanyinping	gz_huxiao	虎啸		443986
CHAR	guozhan	gz_xinxianying	gz_xinxianying	辛宪英	wei	444069
SKILL	guozhan	gz_xinxianying	gz_caishi	才识		444071
CHAR	guozhan	gz_yj_zhanghe	gz_yj_zhanghe	张郃	qun	444166
SKILL	guozhan	gz_yj_zhanghe	gz_zhilve	知略		444168
CHAR	guozhan	gz_mizhu	gz_mizhu	糜竺	shu	444258
SKILL	guozhan	gz_mizhu	gz_ziyuan	资援		444260
SKILL	guozhan	gz_mizhu	gz_jugu	巨贾		444356
CHAR	guozhan	gz_caochun	gz_caochun	曹纯	wei	444381
SKILL	guozhan	gz_caochun	gz_shanjia	缮甲		444383
CHAR	guozhan	gz_jun_jin_simayi	gz_jun_jin_simayi	君司马懿	jin	444418
SKILL	guozhan	gz_jun_jin_simayi	gz_jiaping	嘉平		444420
SKILL	guozhan	gz_jun_jin_simayi	gz_guikuang	诡诳		444552
SKILL	guozhan	gz_jun_jin_simayi	gz_shujuan	舒卷		444604
CHAR	guozhan	gz_simaliang	gz_simaliang	司马亮	jin	444683
SKILL	guozhan	gz_simaliang	gz_gongzhi	共执		444685
SKILL	guozhan	gz_simaliang	gz_sheju	慑惧		444708
CHAR	guozhan	gz_wangjun	gz_wangjun	王濬	jin	444729
SKILL	guozhan	gz_wangjun	gz_chengliu	乘流		444731
CHAR	guozhan	gz_malong	gz_malong	马隆	jin	444791
SKILL	guozhan	gz_malong	gz_zhuanzhan	转战		444793
SKILL	guozhan	gz_malong	gz_xunji	勋济		444813
CHAR	guozhan	gz_simalun	gz_simalun	司马伦	jin	444878
SKILL	guozhan	gz_simalun	gz_zhulan	助澜		444880
SKILL	guozhan	gz_simalun	gz_luanchang	乱常		444913
CHAR	guozhan	gz_jin_guohuai	gz_jin_guohuai	郭槐	jin	444955
SKILL	guozhan	gz_jin_guohuai	gz_zhefu	哲妇		444957
SKILL	guozhan	gz_jin_guohuai	gz_yidu	遗毒		445006
CHAR	guozhan	gz_wenyang	gz_wenyang	文鸯	jin	445071
SKILL	guozhan	gz_wenyang	gz_duanqiu	断虬		445073
CHAR	guozhan	gz_bailingyun	gz_bailingyun	柏夫人	jin	445200
SKILL	guozhan	gz_bailingyun	gz_xiace	黠策		445202
SKILL	guozhan	gz_bailingyun	gz_limeng	离梦		445285
SKILL	guozhan	gz_bailingyun	gz_xiejian	挟奸		445394
SKILL	guozhan	gz_bailingyun	gz_yinsha	引杀		445441
CHAR	guozhan	gz_yangjun	gz_yangjun	杨骏	jin	445537
SKILL	guozhan	gz_yangjun	gz_neiji	内忌		445539
CHAR	guozhan	gz_wangxiang	gz_wangxiang	王祥	jin	445647
SKILL	guozhan	gz_wangxiang	gz_bingxin	冰心		445649
CHAR	guozhan	gz_jin_zhangchunhua	gz_jin_zhangchunhua	gz_jin_zhangchunhua	jin	445804
SKILL	guozhan	gz_jin_zhangchunhua	gzhuishi	慧识		445806
SKILL	guozhan	gz_jin_zhangchunhua	fakeqingleng	清冷		445875
CHAR	guozhan	gz_new_jin_zhangchunhua	gz_new_jin_zhangchunhua	绶张春华	jin	445988
SKILL	guozhan	gz_new_jin_zhangchunhua	gz_ejue	扼绝		445990
